,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
17505,Fiat Grande,2011,Petrol,120000,1368,1,Manual,14.6,5,240000,Fiat
17506,Hyundai i10,2008,Petrol,124000,1086,1,Manual,19.81,5,150000,Hyundai
17507,BMW X3,2013,Diesel,65000,1995,1,Automatic,16.09,5,2150000,BMW
17508,Mahindra Bolero,2012,Diesel,100000,2523,1,Manual,15.96,7,400000,Mahindra
17509,Toyota Etios,2015,Diesel,85000,1364,1,Manual,23.59,5,575000,Toyota
17510,Maruti Vitara,2018,Diesel,35000,1248,1,Automatic,24.3,5,975000,Maruti
17511,Honda WR-V,2018,Petrol,40000,1199,1,Manual,17.5,5,700000,Honda
17513,Honda City,2015,Diesel,75000,1498,1,Manual,26.0,5,550000,Honda
17514,Hyundai Grand,2016,Petrol,35000,1197,1,Manual,18.9,5,420000,Hyundai
17515,Volkswagen Vento,2011,Petrol,110000,1598,1,Manual,15.8,5,250000,Volkswagen
17516,Tata Indigo,2014,Diesel,80000,1405,1,Manual,19.09,5,285000,Tata
17517,Renault Scala,2016,Diesel,65000,1461,1,Manual,21.64,5,550000,Renault
17518,Maruti Swift,2017,Petrol,37000,1197,1,Manual,20.4,5,565000,Maruti
17519,Renault KWID,2016,Petrol,14000,799,1,Manual,22.3,5,370000,Renault
17520,Toyota Etios,2014,Diesel,120000,1364,1,Manual,23.59,5,499000,Toyota
17521,Mahindra Bolero,2017,Diesel,80000,1493,1,Manual,16.5,7,750000,Mahindra
17522,Hyundai i10,2014,Petrol,60000,1197,1,Manual,20.36,5,276000,Hyundai
17523,Maruti Ritz,2016,Diesel,86000,1248,1,Manual,23.2,5,450000,Maruti
17524,Skoda Superb,2016,Petrol,65000,1798,1,Automatic,14.67,5,1525000,Skoda
17525,Mitsubishi Pajero,2014,Diesel,90000,2477,1,Manual,13.5,7,1150000,Mitsubishi
17526,Maruti Baleno,2017,Petrol,26000,1197,1,Manual,21.4,5,725000,Maruti
17527,Toyota Fortuner,2017,Diesel,46975,2755,1,Automatic,12.9,7,3080000,Toyota
17528,Maruti Wagon,2013,CNG,69000,998,1,Manual,26.2,5,290000,Maruti
17529,Toyota Innova,2013,Diesel,120000,2494,1,Manual,12.99,8,955000,Toyota
17530,Honda Brio,2015,Petrol,50150,1198,1,Manual,19.4,5,350000,Honda
17531,Datsun RediGO,2019,Petrol,20000,999,1,Automatic,22.5,5,270000,Datsun
17532,Hyundai Grand,2015,Petrol,10000,1197,1,Manual,18.9,5,450000,Hyundai
17533,Volkswagen Polo,2018,Petrol,18000,1197,1,Automatic,17.21,5,865000,Volkswagen
17534,Chevrolet Beat,2013,Petrol,40000,1199,1,Manual,18.6,5,235000,Chevrolet
17535,Ford Ecosport,2019,Diesel,14000,1498,1,Manual,23.0,5,1245000,Ford
17536,Maruti Alto,2011,Petrol,7000,796,1,Manual,19.7,5,150000,Maruti
17537,Hyundai Grand,2018,Petrol,25000,1197,1,Automatic,18.9,5,480000,Hyundai
17538,Toyota Fortuner,2018,Diesel,25344,2755,1,Automatic,12.9,7,3485000,Toyota
17539,Hyundai Verna,2015,Petrol,60000,1396,1,Manual,17.43,5,570000,Hyundai
17540,Volkswagen Polo,2019,Diesel,23368,1498,1,Manual,20.14,5,810000,Volkswagen
17541,Toyota Innova,2016,Diesel,46000,2393,1,Manual,13.68,8,1650000,Toyota
17542,Hyundai Verna,2015,Petrol,30000,1591,1,Manual,17.1,5,635000,Hyundai
17543,Hyundai i20,2018,Petrol,39000,1197,1,Manual,18.6,5,795000,Hyundai
17544,Honda City,2016,Diesel,50000,1498,1,Manual,26.0,5,660000,Honda
17545,Honda City,2012,Petrol,64498,1497,1,Automatic,15.6,5,450000,Honda
17547,Maruti Baleno,2017,Diesel,52000,1248,1,Manual,27.39,5,575000,Maruti
17548,Maruti Wagon,2014,Petrol,50000,998,1,Manual,20.51,5,260000,Maruti
17549,Ford Figo,2010,Petrol,80000,1196,1,Manual,15.6,5,250000,Ford
17550,Volkswagen Polo,2015,Petrol,32000,1199,1,Manual,16.2,5,615000,Volkswagen
17551,Hyundai Grand,2017,Diesel,19744,1186,1,Manual,24.0,5,540000,Hyundai
17552,Maruti Eeco,2017,Petrol,19955,1196,1,Manual,15.37,5,390000,Maruti
17553,Tata Manza,2012,Diesel,60000,1248,1,Manual,21.02,5,300000,Tata
17554,Maruti Swift,2020,Petrol,5000,1197,1,Manual,21.21,5,610000,Maruti
17555,Honda WR-V,2017,Diesel,34052,1498,1,Manual,25.5,5,1005000,Honda
17556,Toyota Innova,2017,Diesel,52000,2755,1,Automatic,11.36,7,1965000,Toyota
17557,Ford Figo,2011,Diesel,110000,1399,1,Manual,20.0,5,250000,Ford
17558,Hyundai Verna,2014,Petrol,43000,1396,1,Manual,17.43,5,600000,Hyundai
17559,Audi A6,2014,Diesel,44000,1968,1,Automatic,17.68,5,1751000,Audi
17560,Volkswagen Ameo,2016,Petrol,1900,1198,1,Manual,17.0,5,515000,Volkswagen
17561,Volkswagen Polo,2016,Petrol,29000,1197,1,Automatic,17.21,5,665000,Volkswagen
17562,Maruti Baleno,2016,Petrol,34114,1197,1,Manual,21.01,5,639000,Maruti
17563,Hyundai Grand,2014,Petrol,34400,1197,1,Automatic,18.9,5,515000,Hyundai
17564,Maruti S-Cross,2018,Diesel,40000,1248,1,Manual,25.1,5,1050000,Maruti
17565,Maruti Wagon,2016,Petrol,45800,998,1,Automatic,21.79,5,455000,Maruti
17566,Maruti Vitara,2019,Diesel,26000,1248,1,Manual,24.3,5,875000,Maruti
17567,Maruti Ertiga,2018,Petrol,12998,1373,1,Manual,17.5,7,899000,Maruti
17568,Maruti Swift,2011,Petrol,70000,1298,1,Manual,17.5,5,240000,Maruti
17569,Hyundai i10,2011,Petrol,45854,1197,1,Automatic,16.95,5,330000,Hyundai
17570,Mercedes-Benz E-Class,2011,Diesel,56000,2143,1,Automatic,14.21,5,1235000,Mercedes-Benz
17571,Maruti Swift,2011,Diesel,86000,1248,1,Manual,19.3,5,420000,Maruti
17572,Maruti Ciaz,2017,Diesel,55000,1248,1,Manual,26.21,5,675000,Maruti
17573,Maruti SX4,2017,Diesel,7000,1248,1,Manual,23.65,5,925000,Maruti
17574,Mahindra Quanto,2013,Diesel,46500,1493,1,Manual,17.21,7,380000,Mahindra
17575,Honda City,2016,Petrol,19117,1497,1,Manual,17.4,5,765000,Honda
17576,Maruti Ertiga,2016,Diesel,37000,1248,1,Manual,24.52,7,810000,Maruti
17577,Hyundai Creta,2017,Diesel,35000,1396,1,Manual,21.38,5,890000,Hyundai
17578,Maruti Swift,2016,Diesel,47350,1248,1,Manual,25.2,5,640000,Maruti
17579,Maruti Vitara,2017,Diesel,44000,1248,1,Manual,24.3,5,950000,Maruti
17580,Hyundai Santro,2019,Petrol,10000,1086,1,Manual,20.3,5,450000,Hyundai
17581,Maruti Swift,2015,Diesel,70000,1248,1,Manual,28.4,5,500000,Maruti
17582,Hyundai i20,2018,Petrol,5436,1197,1,Manual,18.6,5,875000,Hyundai
17583,Mahindra Scorpio,2019,Diesel,30000,2179,1,Manual,16.36,7,1300000,Mahindra
17584,BMW 5,2011,Diesel,71000,2495,1,Automatic,16.73,5,1750000,BMW
17585,Chevrolet Beat,2012,Diesel,120000,936,1,Manual,25.44,5,180000,Chevrolet
17586,Maruti Alto,2016,Petrol,25000,796,1,Manual,22.74,5,290000,Maruti
17587,Hyundai Tucson,2018,Petrol,12000,1999,1,Automatic,12.95,5,1765000,Hyundai
17588,Honda City,2014,Diesel,100000,1498,1,Manual,26.0,5,550000,Honda
17589,Renault Duster,2019,Petrol,7131,1498,1,Automatic,14.99,5,1099000,Renault
17590,Maruti Dzire,2017,Petrol,30500,1197,1,Automatic,24.12,5,675000,Maruti
17591,Hyundai i20,2018,Petrol,20000,1197,1,Automatic,17.4,5,795000,Hyundai
17592,Maruti Alto,2015,Petrol,15000,796,1,Manual,22.74,5,295000,Maruti
17593,Honda Amaze,2015,Diesel,63000,1498,1,Manual,25.8,5,455000,Honda
17594,BMW X1,2016,Diesel,55000,1995,1,Automatic,20.68,5,2050000,BMW
17595,Mahindra Verito,2013,Diesel,110000,1461,1,Manual,20.8,5,261000,Mahindra
17596,Chevrolet Aveo,2008,Petrol,92000,1150,1,Manual,14.7,5,195000,Chevrolet
17598,Toyota Etios,2015,Diesel,65000,1364,1,Manual,23.59,5,400000,Toyota
17599,Datsun RediGO,2017,Petrol,40000,799,1,Manual,22.7,5,280000,Datsun
17600,Ford Figo,2016,Petrol,30000,1196,1,Manual,18.16,5,550000,Ford
17601,Maruti Ciaz,2016,Diesel,35000,1248,1,Manual,28.09,5,750000,Maruti
17602,Hyundai Santro,2019,Petrol,6932,1086,1,Automatic,20.3,5,650000,Hyundai
17603,Honda Jazz,2009,Petrol,53000,1198,1,Manual,16.0,5,225000,Honda
17604,Honda Mobilio,2015,Petrol,60000,1497,1,Manual,17.3,7,500000,Honda
17605,Maruti Omni,2017,Petrol,90000,796,1,Manual,16.8,5,210000,Maruti
17606,Maruti Alto,2013,Petrol,50000,998,1,Manual,20.92,5,210000,Maruti
17607,Maruti Baleno,2016,Petrol,38953,1197,1,Manual,21.01,5,611000,Maruti
17608,Maruti Ritz,2013,Petrol,86400,1197,1,Manual,18.5,5,325000,Maruti
17609,Honda Amaze,2018,Petrol,17362,1199,1,Manual,18.6,5,825000,Honda
17610,Hyundai Verna,2015,Diesel,56000,1582,1,Manual,23.9,5,585000,Hyundai
17611,Volkswagen Vento,2012,Diesel,98078,1598,1,Manual,20.54,5,451000,Volkswagen
17612,Volkswagen Polo,2015,Petrol,7000,1199,1,Manual,16.2,5,615000,Volkswagen
17613,Hyundai i10,2011,Petrol,68000,1197,1,Manual,20.36,5,286000,Hyundai
17614,Toyota Etios,2013,Petrol,46300,1496,1,Manual,16.78,5,335000,Toyota
17615,Maruti Swift,2013,Diesel,130000,1248,1,Manual,22.9,5,420000,Maruti
17616,Ford Figo,2014,Petrol,105000,1196,1,Manual,15.6,5,285000,Ford
17617,Renault KWID,2017,Petrol,8905,799,1,Manual,25.17,5,349000,Renault
17618,Mitsubishi Pajero,2010,Diesel,110000,2835,1,Manual,10.5,6,550000,Mitsubishi
17619,Ford Figo,2017,Diesel,80000,1498,1,Manual,25.83,5,520000,Ford
17620,Toyota Corolla,2012,Diesel,124325,1364,1,Manual,21.43,5,579000,Toyota
17621,Toyota Innova,2009,Diesel,180000,2494,1,Manual,12.8,7,430000,Toyota
17622,Ford Fiesta,2012,Diesel,62000,1498,1,Manual,25.01,5,281000,Ford
17623,Volkswagen Vento,2013,Petrol,40000,1598,1,Manual,15.04,5,385000,Volkswagen
17624,BMW Z4,2010,Petrol,5022,2979,1,Automatic,10.37,2,3100000,BMW
17625,Honda City,2010,Petrol,54000,1497,1,Manual,17.4,5,375000,Honda
17626,Mahindra Xylo,2015,Diesel,53000,2179,1,Manual,14.02,8,800000,Mahindra
17627,Hyundai Xcent,2017,Diesel,120000,1120,1,Manual,24.4,5,410000,Hyundai
17628,Volkswagen GTI,2017,Petrol,31773,1798,1,Automatic,16.34,5,1990000,Volkswagen
17629,Mitsubishi Cedia,2007,Petrol,81619,1999,1,Manual,13.17,5,325000,Mitsubishi
17630,Maruti Swift,2014,Petrol,98145,1197,1,Manual,18.6,5,380000,Maruti
17631,Maruti Ertiga,2012,Diesel,50000,1248,1,Manual,20.77,7,600000,Maruti
17632,Jeep Compass,2019,Petrol,14000,1368,1,Manual,0.0,5,1495000,Jeep
17633,Hyundai i20,2018,Diesel,40000,1396,1,Manual,22.54,5,620000,Hyundai
17634,Ford Fiesta,2007,Diesel,74000,1399,1,Manual,17.8,5,215000,Ford
17635,Maruti Wagon,2014,CNG,71000,998,1,Manual,26.2,5,370000,Maruti
17636,Datsun RediGO,2017,Petrol,15000,799,1,Manual,22.7,5,250000,Datsun
17638,Maruti Swift,2012,Diesel,80000,1248,1,Manual,22.9,5,485000,Maruti
17639,Maruti Ertiga,2018,Petrol,13158,1373,1,Manual,17.5,7,950000,Maruti
17641,Maruti Swift,2013,Diesel,54000,1248,1,Manual,22.9,5,445000,Maruti
17642,Hyundai Verna,2018,Petrol,12000,1591,1,Automatic,15.92,5,1200000,Hyundai
17643,Maruti Swift,2013,Diesel,225000,1248,1,Manual,22.9,5,450000,Maruti
17644,Hyundai i20,2018,Petrol,25000,1197,1,Manual,17.19,5,750000,Hyundai
17645,Maruti Swift,2014,Diesel,70000,1248,1,Manual,17.8,5,550000,Maruti
17646,Honda City,2017,Petrol,27000,1497,1,Automatic,18.0,5,1100000,Honda
17647,Hyundai Santro,2009,Petrol,120000,1086,1,Manual,17.8,5,90000,Hyundai
17648,Tata Nano,2016,Petrol,50000,624,1,Manual,23.9,4,86250,Tata
17649,Volkswagen Passat,2012,Diesel,45834,1968,1,Automatic,18.33,5,1325000,Volkswagen
17650,Mahindra Xylo,2010,Diesel,80000,2498,1,Manual,14.0,7,500000,Mahindra
17651,Toyota Etios,2012,Petrol,58002,1197,1,Manual,18.3,5,375000,Toyota
17652,Isuzu D-Max,2016,Diesel,80000,2499,1,Manual,12.4,5,1050000,Isuzu
17653,Maruti Wagon,2017,Petrol,50000,998,1,Manual,20.51,5,315000,Maruti
17654,BMW 5,2014,Diesel,75000,2993,1,Automatic,11.5,5,3100000,BMW
17655,Hyundai i20,2017,Petrol,37015,1197,1,Manual,18.6,5,695000,Hyundai
17656,Hyundai Santro,2009,Petrol,70000,1086,1,Manual,0.0,5,265000,Hyundai
17657,Maruti Alto,2018,Petrol,20000,796,1,Manual,24.7,5,280000,Maruti
17658,Skoda Rapid,2014,Diesel,20353,1598,1,Manual,20.5,5,521000,Skoda
17659,Renault KWID,2017,Petrol,35000,999,1,Automatic,24.04,5,435000,Renault
17660,Ford Ecosport,2019,Diesel,11000,1498,1,Manual,22.77,5,945000,Ford
17661,Maruti Ignis,2018,Petrol,25000,1197,1,Manual,20.89,5,492000,Maruti
17662,Maruti Ritz,2012,Petrol,23000,1197,1,Manual,18.5,5,265000,Maruti
17663,Ford Endeavour,2016,Diesel,38000,2198,1,Automatic,12.62,7,2250000,Ford
17664,Skoda Octavia,2018,Diesel,55000,1968,1,Automatic,19.5,5,2000000,Skoda
17665,Tata Nano,2017,Petrol,20700,624,1,Manual,23.9,4,219000,Tata
17666,Maruti Ritz,2013,Diesel,63000,1248,1,Manual,21.1,5,295000,Maruti
17667,Maruti Vitara,2017,Diesel,52000,1248,1,Manual,24.3,5,695000,Maruti
17668,BMW 5,2016,Diesel,42000,1995,1,Automatic,18.12,5,2675000,BMW
17669,Toyota Etios,2013,Diesel,90250,1364,1,Manual,23.59,5,425000,Toyota
17670,Honda City,2015,Petrol,23000,1497,1,Automatic,18.0,5,800000,Honda
17671,Hyundai Creta,2015,Diesel,97247,1582,1,Manual,19.67,5,950000,Hyundai
17672,Skoda Superb,2010,Petrol,54000,1798,1,Automatic,13.7,5,449000,Skoda
17673,Mahindra Xylo,2012,Diesel,47085,2498,1,Manual,11.68,8,415000,Mahindra
17674,Mercedes-Benz C-Class,2016,Petrol,29052,1991,1,Automatic,14.74,5,2800000,Mercedes-Benz
17675,Maruti Baleno,2018,Petrol,38000,1197,1,Manual,21.4,5,515000,Maruti
17676,Jaguar XF,2015,Diesel,34000,2179,1,Automatic,16.36,5,2350000,Jaguar
17677,Ford Fiesta,2010,Petrol,70000,1596,1,Manual,15.3,5,195000,Ford
17678,Volkswagen Polo,2015,Petrol,20000,1198,1,Manual,16.47,5,499000,Volkswagen
17679,Honda Amaze,2015,Diesel,39600,1498,1,Manual,25.8,5,490000,Honda
17680,Audi A6,2016,Diesel,35000,1968,1,Automatic,17.68,5,3125000,Audi
17681,Volkswagen Polo,2016,Petrol,59000,1598,1,Manual,15.26,5,650000,Volkswagen
17682,Hyundai i10,2016,Petrol,35000,1086,1,Manual,19.81,5,350000,Hyundai
17683,Hyundai Grand,2014,Petrol,40000,1197,1,Manual,18.9,5,495000,Hyundai
17684,Chevrolet Beat,2012,Diesel,189000,936,1,Manual,25.44,5,170000,Chevrolet
17685,Mahindra Scorpio,2015,Diesel,35000,2179,1,Manual,15.4,7,875000,Mahindra
17686,Renault Duster,2016,Diesel,70000,1461,1,Manual,19.87,5,600000,Renault
17688,Nissan Sunny,2015,Petrol,58000,1498,1,Automatic,17.97,5,425000,Nissan
17689,Toyota Corolla,2015,Petrol,50000,1798,1,Manual,14.28,5,900000,Toyota
17690,Maruti Omni,2010,Petrol,50000,796,1,Manual,16.8,8,230000,Maruti
17691,Maruti Ertiga,2013,Petrol,15000,1373,1,Manual,16.02,7,550000,Maruti
17692,Honda BRV,2016,Petrol,10501,1497,1,Manual,15.4,7,1050000,Honda
17693,Fiat Punto,2010,Diesel,120000,1477,1,Manual,20.3,5,100000,Fiat
17694,Mahindra KUV,2016,Petrol,25000,1198,1,Manual,18.15,6,500000,Mahindra
17695,Renault Duster,2015,Diesel,100000,1461,1,Manual,19.01,5,470000,Renault
17696,Mahindra XUV500,2015,Diesel,40000,2179,1,Manual,15.1,7,950000,Mahindra
17697,Volkswagen Vento,2012,Petrol,79324,1598,1,Manual,15.04,5,490000,Volkswagen
17698,Maruti Vitara,2019,Diesel,20000,1248,1,Manual,24.3,5,750000,Maruti
17699,Honda Jazz,2016,Diesel,90000,1498,1,Manual,27.3,5,545000,Honda
17700,Tata Indigo,2012,Diesel,90000,1396,1,Manual,23.57,5,250000,Tata
17702,Maruti Wagon,2009,Petrol,55000,998,1,Manual,18.9,5,160000,Maruti
17703,Renault Duster,2013,Diesel,110000,1461,1,Manual,19.87,5,415000,Renault
17704,Toyota Innova,2014,Diesel,69000,2494,1,Manual,12.99,7,895000,Toyota
17705,Hyundai i20,2015,Diesel,24000,1396,1,Manual,23.0,5,660000,Hyundai
17706,Maruti Alto,2017,CNG,61000,796,1,Manual,33.44,4,340000,Maruti
17707,Maruti Alto,2014,Petrol,64531,998,1,Manual,23.95,5,355000,Maruti
17708,Renault Duster,2018,Diesel,40000,1461,1,Manual,20.0,5,900000,Renault
17709,Maruti Wagon,2015,Petrol,57000,998,1,Manual,18.9,5,425000,Maruti
17711,Maruti Swift,2010,Diesel,75000,1248,1,Manual,17.8,5,325000,Maruti
17712,Volkswagen Polo,2017,Petrol,55000,1199,1,Manual,16.2,5,675000,Volkswagen
17713,Hyundai Tucson,2017,Diesel,44000,1995,1,Manual,18.42,5,1500000,Hyundai
17714,Renault KWID,2017,Petrol,35000,999,1,Automatic,24.04,5,405000,Renault
17715,Mahindra XUV500,2015,Diesel,120000,2179,1,Manual,16.0,7,945000,Mahindra
17716,Maruti Alto,2016,Petrol,50000,796,1,Manual,22.74,5,250000,Maruti
17717,Mahindra Thar,2017,Diesel,25000,2498,1,Manual,16.55,6,700000,Mahindra
17718,Volkswagen Polo,2019,Petrol,20000,999,1,Manual,18.78,5,550000,Volkswagen
17719,Hyundai Getz,2007,Petrol,68000,1086,1,Manual,15.0,5,175000,Hyundai
17720,Hyundai i20,2009,Petrol,50000,1197,1,Manual,17.0,5,280000,Hyundai
17721,Maruti Swift,2010,Petrol,91000,1197,1,Manual,22.0,5,265000,Maruti
17722,Skoda Rapid,2014,Diesel,52135,1598,1,Manual,20.5,5,610000,Skoda
17723,Maruti S-Cross,2018,Diesel,40000,1248,1,Manual,25.1,5,850000,Maruti
17724,Honda Amaze,2015,Diesel,48000,1498,1,Manual,25.8,5,450000,Honda
17725,Ford Figo,2013,Diesel,87000,1399,1,Manual,20.0,5,415000,Ford
17726,Tata Safari,2012,Diesel,77450,2179,1,Manual,13.93,7,349000,Tata
17727,Ford Ecosport,2013,Diesel,88000,1498,1,Manual,22.7,5,460000,Ford
17728,Honda Jazz,2016,Petrol,46774,1199,1,Manual,18.7,5,600000,Honda
17729,Mercedes-Benz C-Class,2010,Diesel,45000,2143,1,Automatic,14.84,5,740000,Mercedes-Benz
17730,Mahindra XUV500,2015,Diesel,50000,2179,1,Manual,15.1,7,800000,Mahindra
17732,Maruti Ciaz,2018,Diesel,50000,1248,1,Manual,28.09,5,702000,Maruti
17733,Hyundai i10,2010,Petrol,60000,1197,1,Manual,20.36,5,275000,Hyundai
17734,Audi Q3,2012,Diesel,120000,1968,1,Automatic,15.73,5,1200000,Audi
17735,Maruti Alto,2013,Petrol,52000,796,1,Manual,22.74,5,236000,Maruti
17736,Skoda Rapid,2015,Petrol,33000,1598,1,Automatic,14.3,5,575000,Skoda
17737,Mahindra Scorpio,2014,Diesel,213000,2523,1,Manual,14.0,8,450000,Mahindra
17738,Maruti Swift,2018,Diesel,40000,1248,1,Manual,25.2,5,725000,Maruti
17739,Hyundai Santro,2008,Petrol,85000,1086,1,Manual,0.0,5,110000,Hyundai
17740,Hyundai i10,2008,Petrol,57000,1086,1,Manual,19.81,5,190000,Hyundai
17742,Renault Duster,2014,Diesel,57000,1461,1,Manual,20.46,5,740000,Renault
17743,Toyota Etios,2014,Diesel,225000,1364,1,Manual,23.59,5,400000,Toyota
17744,Volkswagen Polo,2012,Petrol,58700,1198,1,Manual,16.47,5,299000,Volkswagen
17745,Maruti Alto,2015,Petrol,30000,796,1,Manual,22.74,5,230000,Maruti
17746,Honda Mobilio,2014,Diesel,71000,1498,1,Manual,24.5,7,605000,Honda
17747,Hyundai EON,2015,Petrol,35000,814,1,Manual,21.1,5,211000,Hyundai
17748,Ford Figo,2011,Diesel,110000,1399,1,Manual,20.0,5,200000,Ford
17749,Volkswagen Polo,2010,Petrol,50000,1198,1,Manual,16.47,5,395000,Volkswagen
17750,Skoda Octavia,2015,Petrol,81000,1798,1,Automatic,14.7,5,1275000,Skoda
17751,Maruti Swift,2018,Petrol,41000,1197,1,Manual,22.0,5,574000,Maruti
17752,Hyundai Verna,2014,Petrol,43000,1591,1,Automatic,17.1,5,690000,Hyundai
17753,Maruti Ciaz,2017,Diesel,38629,1248,1,Manual,28.09,5,725000,Maruti
17754,Mahindra Scorpio,2012,Diesel,85000,2179,1,Manual,12.05,7,599000,Mahindra
17755,BMW 7,2010,Diesel,71000,2993,1,Automatic,16.46,5,1950000,BMW
17756,Honda Brio,2012,Petrol,57000,1198,1,Manual,19.4,5,325000,Honda
17757,MG Hector,2019,Diesel,35803,1956,1,Manual,17.41,5,2075000,MG
17758,Hyundai Grand,2017,Petrol,47961,1197,1,Manual,18.9,5,550000,Hyundai
17759,Maruti Ciaz,2018,Petrol,11113,1462,1,Manual,20.65,5,1015000,Maruti
17760,Datsun RediGO,2017,Petrol,80000,799,1,Manual,22.7,5,259000,Datsun
17761,Honda City,2015,Petrol,42000,1497,1,Manual,17.4,5,550000,Honda
17762,Hyundai EON,2014,Petrol,18111,814,1,Manual,21.1,5,260000,Hyundai
17763,Hyundai Grand,2015,Petrol,69000,1197,1,Automatic,18.9,5,485000,Hyundai
17764,Hyundai Xcent,2019,Petrol,25000,1197,1,Manual,20.14,5,550000,Hyundai
17765,Maruti Wagon,2015,Petrol,90000,998,1,Manual,20.51,5,350000,Maruti
17766,Ford Ecosport,2016,Petrol,33000,1499,1,Manual,15.85,5,550000,Ford
17767,Honda City,2015,Petrol,15000,1497,1,Manual,17.4,5,875000,Honda
17768,Mahindra XUV500,2016,Diesel,72000,2179,1,Manual,16.0,7,1245000,Mahindra
17769,Maruti 800,2008,Petrol,73000,796,1,Manual,16.1,4,89000,Maruti
17770,Maruti Swift,2019,Diesel,30000,1248,1,Automatic,28.4,5,875000,Maruti
17771,Nissan Terrano,2014,Diesel,175000,1461,1,Manual,19.01,5,550000,Nissan
17772,Maruti Swift,2017,Petrol,75000,1197,1,Manual,20.4,5,475000,Maruti
17773,Maruti Vitara,2018,Diesel,30000,1248,1,Manual,24.3,5,711000,Maruti
17774,Honda City,2017,Petrol,25000,1497,1,Automatic,18.0,5,1050000,Honda
17775,Ford Figo,2017,Petrol,40000,1196,1,Manual,18.12,5,500000,Ford
17776,Maruti Swift,2018,Diesel,59311,1248,1,Manual,28.4,5,800000,Maruti
17777,Hyundai i20,2012,Diesel,77000,1396,1,Manual,23.0,5,359000,Hyundai
17778,Skoda Fabia,2011,Diesel,54000,1199,1,Manual,20.86,5,325000,Skoda
17779,Maruti Alto,2014,Petrol,53000,998,1,Manual,23.95,5,290000,Maruti
17780,Maruti Swift,2008,Petrol,80000,1298,1,Manual,16.1,5,220000,Maruti
17781,Maruti Ertiga,2018,CNG,56000,1462,1,Manual,26.08,7,900000,Maruti
17782,Chevrolet Beat,2016,Diesel,90000,936,1,Manual,25.44,5,215000,Chevrolet
17783,Nissan Micra,2015,Petrol,47000,1198,1,Automatic,19.34,5,265000,Nissan
17784,Hyundai i20,2018,Petrol,30000,1197,1,Manual,18.6,5,850000,Hyundai
17785,Tata Nano,2011,Petrol,63924,624,1,Manual,25.4,4,110000,Tata
17786,Datsun RediGO,2017,Petrol,28100,799,1,Manual,22.7,5,270000,Datsun
17787,Tata Sumo,2010,Diesel,120000,2179,1,Manual,14.0,9,250000,Tata
17788,Hyundai Verna,2017,Diesel,56100,1396,1,Manual,24.0,5,750000,Hyundai
17789,Hyundai Creta,2019,Diesel,40000,1396,1,Manual,22.1,5,1100000,Hyundai
17790,Chevrolet Enjoy,2013,Petrol,60000,1399,1,Manual,13.7,7,400000,Chevrolet
17791,Maruti XL6,2019,Petrol,20000,1462,1,Manual,19.01,6,1000000,Maruti
17792,Toyota Innova,2014,Diesel,44000,2494,1,Manual,12.99,7,1550000,Toyota
17793,BMW X3,2014,Diesel,65000,1995,1,Automatic,16.09,5,2025000,BMW
17794,Tata Indica,2012,Diesel,120000,1405,1,Manual,19.4,5,170000,Tata
17796,Honda Accord,2007,Petrol,56546,2354,1,Manual,11.9,5,300000,Honda
17797,Maruti Alto,2008,Petrol,60000,796,1,Manual,19.7,5,91000,Maruti
17798,Mahindra Marazzo,2019,Diesel,50000,1497,1,Manual,17.3,8,1450000,Mahindra
17799,Tata Sumo,2008,Diesel,120000,1948,1,Manual,12.2,10,140000,Tata
17800,Volkswagen Polo,2014,Petrol,40000,1198,1,Manual,16.47,5,575000,Volkswagen
17801,Nissan Terrano,2014,Diesel,90000,1461,1,Manual,20.45,5,500000,Nissan
17802,Hyundai Verna,2017,Petrol,20000,1591,1,Manual,17.01,5,875000,Hyundai
17803,Volkswagen Ameo,2018,Petrol,19600,999,1,Manual,19.44,5,575000,Volkswagen
17804,Maruti Swift,2018,Diesel,50000,1248,1,Manual,28.4,5,700000,Maruti
17805,Hyundai i10,2012,Petrol,75750,1197,1,Manual,20.36,5,325000,Hyundai
17806,Toyota Fortuner,2019,Diesel,33000,2755,1,Automatic,12.9,7,3300000,Toyota
17807,Hyundai Grand,2016,Petrol,29000,1197,1,Manual,18.9,5,525000,Hyundai
17808,Mahindra TUV,2017,Diesel,15000,1493,1,Manual,18.49,7,700000,Mahindra
17809,Renault Duster,2017,Diesel,60000,1461,1,Manual,19.87,5,850000,Renault
17810,Hyundai EON,2012,Petrol,34000,814,1,Manual,21.1,5,275000,Hyundai
17811,Maruti Swift,2011,Petrol,80930,1197,1,Manual,17.5,5,400000,Maruti
17812,Mahindra Scorpio,2017,Diesel,68000,1997,1,Manual,15.4,7,985000,Mahindra
17813,Maruti Ertiga,2016,Diesel,110000,1248,1,Manual,24.52,7,850000,Maruti
17815,Nissan Sunny,2012,Diesel,77000,1461,1,Manual,21.64,5,320000,Nissan
17816,Chevrolet Beat,2016,Petrol,64000,1199,1,Manual,18.6,5,315000,Chevrolet
17817,Maruti Eeco,2010,Petrol,22000,1196,1,Manual,15.37,5,130000,Maruti
17818,Renault KWID,2019,Petrol,8500,999,1,Manual,23.01,5,440000,Renault
17819,Honda New,2012,Petrol,51000,2354,1,Automatic,11.7,5,675000,Honda
