,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
366,Tata Manza,2010,1,50000,1368,2,1,15.0,5,160000,Tata
367,Toyota Innova,2013,2,70000,2494,2,1,11.4,8,750000,Toyota
368,Honda Civic,2007,1,70000,1799,1,1,13.5,5,150000,Honda
369,Renault Triber,2021,1,2000,999,1,1,20.0,7,695000,Renault
370,Honda Jazz,2016,1,53772,1199,1,1,18.7,5,600000,Honda
371,Tata Harrier,2021,2,15531,1956,1,2,17.0,5,2250000,Tata
372,Hyundai Grand,2013,1,63427,1197,1,1,18.9,5,390000,Hyundai
373,Honda Jazz,2011,1,88598,1198,1,1,16.7,5,295000,Honda
374,Honda City,2016,1,75000,1497,1,1,17.8,5,635000,Honda
375,Maruti Ignis,2020,1,7713,1197,1,1,20.89,5,625000,Maruti
376,Hyundai I10,2014,1,76000,1086,1,1,19.81,5,345000,Hyundai
377,Volkswagen Polo,2018,2,40000,1498,1,1,20.14,5,660000,Volkswagen
378,BMW 3,2011,2,37000,1995,2,2,13.2,5,1050000,BMW
379,Volkswagen Vento,2012,1,64224,1598,2,2,14.4,5,375000,Volkswagen
380,Hyundai Xcent,2015,1,55862,1197,1,1,19.1,5,440000,Hyundai
381,Hyundai I20,2013,1,32324,1197,1,1,18.5,5,410000,Hyundai
382,Ford Figo,2018,2,36500,1498,1,1,25.83,5,635000,Ford
383,Tata Nexon,2018,1,15117,1198,1,2,17.0,5,899000,Tata
384,Honda Wr-v,2017,2,23202,1498,1,1,25.5,5,750000,Honda
386,Hyundai Grand,2015,1,44000,1197,2,1,18.9,5,425000,Hyundai
387,Fiat Avventura,2016,2,84141,1248,2,1,20.5,5,375000,Fiat
388,Honda Jazz,2012,1,78000,1198,2,1,16.7,5,345000,Honda
389,Honda Brio,2013,1,52000,1198,2,2,16.5,5,390000,Honda
390,Hyundai I20,2012,2,121110,1396,1,1,23.0,5,375000,Hyundai
391,Maruti Ciaz,2018,1,42000,1373,1,1,20.73,5,699000,Maruti
392,Volkswagen Polo,2013,2,68000,1199,1,1,22.07,5,420000,Volkswagen
393,Hyundai Creta,2017,1,47000,1591,1,2,13.0,5,1075000,Hyundai
394,Tata Nano,2014,1,44000,624,1,1,25.4,4,150000,Tata
395,Maruti Swift,2013,2,56200,1248,1,1,22.9,5,450000,Maruti
396,Hyundai Verna,2007,1,82200,1599,1,1,13.9,5,200000,Hyundai
397,Ford Ecosport,2013,2,89100,1498,2,1,22.7,5,519000,Ford
398,Maruti Swift,2012,2,125100,1248,1,1,23.4,5,489000,Maruti
399,Skoda Rapid,2013,2,155000,1598,2,1,20.5,5,300000,Skoda
400,Toyota Innova,2007,2,250000,2494,2,1,12.8,7,465000,Toyota
401,Tata Nano,2015,1,45796,624,1,1,25.4,4,150000,Tata
402,Honda Jazz,2016,1,42000,1199,1,1,16.6,5,545000,Honda
403,Hyundai Grand,2020,1,9919,1197,1,2,20.7,5,745000,Hyundai
404,Maruti Swift,2017,1,58000,1197,1,1,20.4,5,535000,Maruti
405,Ford Ecosport,2018,2,58984,1498,1,1,23.0,5,910000,Ford
406,Honda Amaze,2017,1,28608,1199,1,2,19.0,5,550000,Honda
407,Hyundai Verna,2019,2,71000,1396,1,1,24.0,5,950000,Hyundai
408,Honda Amaze,2017,1,33000,1198,1,1,17.8,5,515000,Honda
409,Maruti Swift,2016,2,81000,1248,1,1,28.4,5,575000,Maruti
410,Maruti Wagon,2012,1,51369,998,2,1,18.9,5,295000,Maruti
411,Hyundai I20,2018,1,14000,1197,1,2,17.4,5,770000,Hyundai
412,Maruti Swift,2012,2,95000,1248,1,1,22.9,5,400000,Maruti
413,Maruti Baleno,2018,1,18000,1197,1,2,19.56,5,725000,Maruti
414,Honda Accord,2009,1,68878,3471,2,2,10.7,5,550000,Honda
415,Honda City,2008,1,64000,1497,2,1,16.9,5,245000,Honda
416,Maruti Sx4,2009,1,57000,1586,2,1,15.0,5,270000,Maruti
417,Hyundai Verna,2011,1,72000,1591,2,1,17.01,5,365000,Hyundai
418,Volkswagen Polo,2011,1,110000,1198,3,1,16.47,5,2500000,Volkswagen
419,Honda City,2010,1,112000,1497,1,2,16.8,5,344000,Honda
421,Renault Duster,2013,2,72000,1461,1,1,19.6,5,475000,Renault
422,Skoda Rapid,2013,2,72000,1598,2,1,20.5,5,355000,Skoda
423,Tata Indica,2010,2,120000,1396,3,1,17.2,5,95000,Tata
424,Ford EcoSport,2021,1,5000,1496,1,1,15.9,5,104000,Ford
425,Hyundai I20,2015,1,45000,1197,1,1,18.6,5,590000,Hyundai
426,Honda City,2014,2,81000,1498,1,1,25.1,5,650000,Honda
427,Honda City,2012,1,76000,1497,1,1,16.8,5,460000,Honda
428,Hyundai Grand,2016,1,30000,1197,2,2,18.9,5,485000,Hyundai
429,Hyundai Grand,2018,1,5842,1197,1,1,18.9,5,610000,Hyundai
430,Chevrolet Spark,2011,1,83399,995,2,1,18.0,5,195000,Chevrolet
431,Audi Q3,2016,2,70278,1968,1,1,17.32,5,1650000,Audi
432,BMW 3,2013,2,39000,1995,1,2,18.88,5,1750000,BMW
433,Renault Kwid,2020,1,933,999,1,2,22.0,5,520000,Renault
434,Toyota Innova,2014,2,47000,2494,1,1,12.99,8,1099000,Toyota
435,Tata Indigo,2008,2,120000,1405,2,1,17.0,5,1100000,Tata
437,BMW 5,2011,2,106900,1995,2,2,18.48,5,1250000,BMW
439,Maruti SX4,2012,2,50000,1248,1,1,21.5,5,300000,Maruti
440,Ford Figo,2016,2,71400,1498,1,1,25.83,5,550000,Ford
441,Tata Sumo,2010,2,95000,2179,1,1,14.0,9,1900000,Tata
442,Hyundai I20,2015,2,77301,1396,1,1,22.54,5,570000,Hyundai
443,Hyundai Verna,2011,1,93185,1591,1,1,17.01,5,350000,Hyundai
444,Maruti Ertiga,2020,2,29200,1248,1,1,24.52,7,1290000,Maruti
445,Honda City,2010,1,100000,1497,1,1,17.0,5,370000,Honda
446,Honda City,2009,1,32290,1497,1,1,17.4,5,340000,Honda
447,Tata Nexon,2019,1,6000,1198,1,1,17.0,5,799000,Tata
448,Audi A6,2013,2,66800,1968,3,2,17.68,5,1400000,Audi
449,Tata Indigo,2018,2,90000,1396,3,1,25.0,5,400000,Tata
450,Maruti Swift,2010,1,85000,1298,2,1,17.5,5,325000,Maruti
451,Volkswagen Polo,2016,1,13000,1197,1,2,17.21,5,699000,Volkswagen
452,Volkswagen Polo,2016,1,37000,1197,2,2,17.21,5,589000,Volkswagen
453,Volkswagen Polo,2015,1,49000,1197,2,2,17.21,5,549000,Volkswagen
454,Volkswagen Vento,2015,1,33000,1197,1,2,16.93,5,565000,Volkswagen
455,Skoda Superb,2019,1,2599000,1798,1,2,14.67,5,2599000,Skoda
457,Mercedes-Benz New,2010,1,69000,1796,2,2,11.74,5,649000,Mercedes-Benz
458,Toyota Corolla,2016,1,56209,1798,1,1,14.28,5,825000,Toyota
459,Tata Manza,2011,2,70000,1248,1,1,18.8,5,250000,Tata
461,Hyundai Grand,2019,1,20000,1197,1,1,18.9,5,560000,Hyundai
462,Toyota Innova,2013,2,160000,2494,1,1,12.99,8,825000,Toyota
464,Mercedes-Benz M-class,2013,2,56000,2987,1,2,11.74,5,2475000,Mercedes-Benz
465,Mercedes-Benz M-class,2012,2,97000,2987,2,2,11.74,5,1099000,Mercedes-Benz
468,Maruti Sx4,2017,2,58000,1248,1,1,23.65,5,799000,Maruti
469,Skoda Superb,2017,2,60000,1968,1,2,18.19,5,2100000,Skoda
470,Skoda Superb,2016,2,88000,1968,1,2,17.2,5,1475000,Skoda
471,Mercedes-Benz E-class,2012,2,130000,2987,1,2,11.5,5,1300000,Mercedes-Benz
472,Hyundai Verna,2018,2,61000,1582,1,2,22.0,5,1075000,Hyundai
473,Maruti Alto,2014,1,63400,998,1,1,20.92,5,255000,Maruti
474,Hyundai Grand,2017,1,49314,1197,1,1,18.9,5,475000,Hyundai
475,Skoda Rapid,2015,2,69000,1498,1,1,21.14,5,600000,Skoda
476,Tata Indica,2010,2,92000,1405,2,1,17.0,5,199000,Tata
477,Audi A4,2012,2,70000,1968,2,2,15.2,5,890000,Audi
478,Toyota Innova,2012,2,120000,2494,1,1,12.8,8,1000000,Toyota
479,Toyota Corolla,2017,2,48000,1364,2,1,21.43,5,1390000,Toyota
480,Volkswagen Vento,2016,1,53000,1598,1,1,16.09,5,675000,Volkswagen
481,BMW 5,2013,2,68500,2993,1,2,17.42,5,2100000,BMW
482,Hyundai Grand,2016,1,37000,1197,1,2,18.9,5,545000,Hyundai
483,Renault Kwid,2017,1,77000,999,1,2,23.01,5,360000,Renault
484,Hyundai I20,2013,1,38000,1197,1,1,18.6,5,400000,Hyundai
485,Nissan Sunny,2013,1,31000,1498,1,1,16.95,5,360000,Nissan
486,Skoda Rapid,2017,1,20000,1598,1,1,14.3,5,725000,Skoda
487,Hyundai Grand,2016,1,48000,1197,1,1,18.9,5,490000,Hyundai
488,Maruti Ciaz,2016,2,103954,1248,1,1,26.21,5,645000,Maruti
490,Maruti Wagon,2018,1,25000,998,1,2,20.51,5,449000,Maruti
491,Honda Wr-v,2019,2,24800,1498,1,1,25.5,5,1050000,Honda
492,BMW 5,2009,2,47800,1995,3,2,18.48,5,900000,BMW
493,Maruti Ignis,2017,1,14000,1197,2,2,20.89,5,575000,Maruti
494,Hyundai Creta,2017,1,43000,1591,2,2,13.0,5,999000,Hyundai
495,Hyundai Creta,2018,1,27000,1591,1,2,13.0,5,1250000,Hyundai
496,Hyundai Creta,2018,1,32000,1591,1,2,13.0,5,1365000,Hyundai
497,Volkswagen Polo,2014,2,77000,1498,1,1,20.14,5,530000,Volkswagen
498,Ford Figo,2016,1,41000,1497,1,2,16.3,5,475000,Ford
499,Honda Jazz,2016,2,94000,1498,1,1,27.3,5,525000,Honda
500,Honda City,2017,2,46000,1498,1,1,25.6,5,1025000,Honda
501,Ford Ecosport,2018,2,60001,1498,2,1,23.0,5,880000,Ford
502,Maruti Ciaz,2016,2,70000,1248,1,1,28.09,5,765000,Maruti
503,BMW X3,2012,2,122973,1995,3,2,16.09,5,1375000,BMW
504,Hyundai Grand,2015,1,33000,1197,1,1,18.9,5,435000,Hyundai
505,Hyundai Creta,2016,1,62000,1591,1,1,13.0,5,985000,Hyundai
506,Maruti Alto,2011,1,22000,998,1,1,20.92,5,220000,Maruti
507,Hyundai I20,2017,1,52000,1197,1,1,18.6,5,690000,Hyundai
508,Skoda Fabia,2010,1,79304,1198,1,1,17.5,5,235000,Skoda
509,Hyundai Xcent,2019,1,44000,1197,1,1,20.14,5,585000,Hyundai
510,Tata New,2012,2,127000,2179,1,1,13.93,7,380000,Tata
511,Hyundai I10,2012,1,85000,1086,1,1,19.81,5,298000,Hyundai
512,Hyundai Grand,2016,1,23000,1197,1,2,18.9,5,485000,Hyundai
513,BMW 5,2016,2,50000,1995,1,2,18.12,5,2599000,BMW
514,Audi A6,2014,2,53000,1968,1,2,17.68,5,1699000,Audi
515,BMW 5,2012,2,63000,1995,1,2,18.48,5,1299000,BMW
516,Honda City,2011,1,42015,1497,2,1,17.0,5,350000,Honda
517,Hyundai Creta,2021,1,6000,1497,1,1,16.8,5,1375000,Hyundai
518,Hyundai Verna,2018,1,16000,1591,3,1,17.01,5,550000,Hyundai
519,Honda Jazz,2012,1,82000,1198,1,1,16.0,5,315000,Honda
520,Honda Amaze,2015,1,66000,1198,1,1,18.0,5,499000,Honda
521,Honda Brio,2013,1,80509,1198,1,1,18.5,5,315000,Honda
522,Maruti Vitara,2017,2,57000,1248,1,1,24.3,5,850000,Maruti
523,Volkswagen Polo,2014,1,54000,1199,1,1,16.2,5,430000,Volkswagen
524,Volkswagen Vento,2018,2,74000,1498,1,2,21.21,5,855000,Volkswagen
525,Maruti Swift,2010,2,77000,1248,1,1,19.3,5,385000,Maruti
526,Skoda Rapid,2016,2,95000,1498,1,1,21.14,5,500000,Skoda
527,Renault Kwid,2016,1,53000,999,1,1,23.01,5,280000,Renault
528,Nissan Micra,2013,1,39200,1198,2,1,18.44,5,251000,Nissan
529,Volkswagen Vento,2015,1,71000,1197,1,2,18.19,5,549000,Volkswagen
530,Volkswagen Vento,2016,2,91000,1498,1,2,21.21,5,699000,Volkswagen
531,Volkswagen Polo,2012,1,65000,1198,2,1,16.47,5,311000,Volkswagen
532,Hyundai Verna,2013,2,47000,1582,1,2,22.32,5,585000,Hyundai
533,Toyota Innova,2014,2,95004,2494,2,1,12.99,8,850000,Toyota
535,Toyota Innova,2019,2,51843,2755,1,2,11.36,8,1920000,Toyota
536,Honda City,2012,1,69000,1497,1,1,16.8,5,485000,Honda
538,Honda City,2012,1,62000,1497,1,1,16.8,5,480000,Honda
539,Hyundai Grand,2015,1,33500,1197,1,1,18.9,5,450000,Hyundai
540,Maruti Ciaz,2018,1,21111,1373,1,1,20.73,5,830000,Maruti
541,Volkswagen Jetta,2010,2,85000,1896,1,1,15.0,5,375000,Volkswagen
542,Honda Amaze,2013,1,44000,1198,1,2,15.5,5,425000,Honda
543,Maruti Sx4,2016,2,67000,1598,1,1,22.7,5,675000,Maruti
544,Tata Nexon,2020,1,42000,1198,1,1,17.0,5,895000,Tata
545,Hyundai I20,2014,1,129000,1197,1,1,18.6,5,560000,Hyundai
546,Hyundai Creta,2016,1,32900,1591,1,1,13.0,5,1075000,Hyundai
547,Hyundai I20,2018,1,23906,1197,1,1,18.6,5,770000,Hyundai
548,Maruti Wagon,2017,1,31000,998,1,2,20.51,5,465000,Maruti
549,Honda City,2012,1,61832,1497,2,2,15.6,5,521000,Honda
550,Jeep Compass,2018,2,15000,1956,1,1,17.1,5,1900000,Jeep
551,Hyundai I20,2020,1,8428,1197,1,1,21.0,5,681000,Hyundai
552,Honda City,2012,1,72000,1497,1,1,16.8,5,470000,Honda
553,Skoda Rapid,2015,2,81456,1498,1,2,21.66,5,570000,Skoda
554,Skoda Superb,2014,2,89000,1968,2,2,17.2,5,995000,Skoda
555,Mahindra Thar,2021,2,21000,2184,1,2,13.1,4,1795000,Mahindra
557,Ford Ecosport,2018,1,33546,1497,1,1,17.0,5,775000,Ford
558,Honda Amaze,2013,1,42990,1198,1,1,18.0,5,410000,Honda
559,Maruti Baleno,2017,1,53000,1197,1,2,21.4,5,675000,Maruti
560,Volkswagen Vento,2016,2,90000,1498,1,2,22.15,5,700000,Volkswagen
561,Hyundai Santro,2008,1,80000,1086,1,1,17.92,5,150000,Hyundai
562,Hyundai Santro,2011,1,69000,1086,2,1,17.92,5,190000,Hyundai
563,Honda Mobilio,2014,2,56776,1498,1,1,24.2,7,590000,Honda
564,Honda Mobilio,2015,2,151545,1498,1,1,24.2,7,590000,Honda
565,Kia Sonet,2020,1,17621,998,1,1,18.2,5,1095000,Kia
566,Ford Ecosport,2015,1,53178,999,1,1,18.88,5,555000,Ford
567,Maruti Wagon,2013,1,52000,998,1,1,21.79,5,325000,Maruti
568,Honda Accord,2012,1,60000,2354,3,1,12.8,5,475000,Honda
569,Honda City,2012,1,82000,1497,2,2,15.6,5,450000,Honda
570,Maruti Wagon,2013,1,78000,998,1,1,21.79,5,350000,Maruti
572,Ford Fiesta,2010,2,93000,1399,3,1,17.8,5,245000,Ford
573,Maruti Sx4,2015,2,145000,1248,1,1,23.65,5,580000,Maruti
574,Maruti Swift,2015,1,52531,1197,1,1,18.6,5,525000,Maruti
575,Hyundai Eon,2016,1,45493,814,1,1,21.1,5,350000,Hyundai
576,Hyundai Santro,2011,1,36000,1086,1,1,17.92,5,235000,Hyundai
577,Volkswagen Polo,2018,1,14057,999,1,1,18.78,5,675000,Volkswagen
578,Honda Brio,2013,1,37000,1198,1,2,16.5,5,415000,Honda
579,Maruti Swift,2008,1,72000,1197,1,1,16.1,5,250000,Maruti
580,Datsun Redigo,2018,1,20000,799,1,1,22.7,5,265000,Datsun
581,Honda Jazz,2015,1,54000,1199,1,2,18.2,5,565000,Honda
582,Volkswagen Polo,2018,2,53000,1498,1,1,20.14,5,699000,Volkswagen
583,Skoda Rapid,2018,2,65000,1498,1,2,21.72,5,875000,Skoda
584,Jeep Compass,2017,2,65000,1956,1,1,17.1,5,1450000,Jeep
585,Honda Wr-v,2018,1,8000,1199,1,1,17.5,5,815000,Honda
586,Toyota Innova,2016,2,110000,2755,1,2,11.36,7,1775000,Toyota
587,Volkswagen Jetta,2014,2,65000,1968,1,2,16.96,5,849000,Volkswagen
588,Maruti Wagon,2016,1,38000,998,1,1,20.51,5,410000,Maruti
589,Hyundai I20,2019,1,13084,1197,1,1,18.6,5,720000,Hyundai
590,Volkswagen Vento,2011,2,90000,1598,1,1,20.54,5,355000,Volkswagen
591,Hyundai I10,2011,1,65000,1197,1,1,20.36,5,275000,Hyundai
592,Tata Manza,2010,1,67000,1368,1,1,13.7,5,225000,Tata
593,Hyundai Accent,2012,1,90000,1495,1,1,16.36,5,265000,Hyundai
594,Honda City,2014,1,79000,1497,1,1,16.8,5,485000,Honda
595,Hyundai I20,2011,1,61000,1197,2,1,17.0,5,249000,Hyundai
596,Mahindra Scorpio,2008,2,83000,2179,2,1,12.05,7,285000,Mahindra
597,Mahindra E2o,2017,4,16000,1,1,2,110.0,4,399000,Mahindra
598,Maruti Ertiga,2015,1,25000,1373,2,1,16.02,7,640000,Maruti
599,Skoda Octavia,2018,2,53000,1968,1,2,19.5,5,1399000,Skoda
600,Volkswagen Passat,2010,2,112000,1968,2,2,14.3,5,360000,Volkswagen
601,Ford Ecosport,2013,1,65000,999,2,1,18.88,5,444000,Ford
602,Mahindra Tuv,2017,2,128924,1493,1,1,18.49,7,731000,Mahindra
604,Tata Tiago,2016,1,41082,1199,1,1,23.84,5,465000,Tata
605,Toyota Innova,2010,2,148609,2494,2,1,12.8,7,620000,Toyota
606,Mitsubishi Lancer,2010,2,85000,1998,2,1,14.8,5,275000,Mitsubishi
607,Maruti Ritz,2013,1,83000,1197,1,1,18.5,5,360000,Maruti
608,Mercedes-Benz E-class,2011,1,80000,1796,2,1,12.3,5,1100000,Mercedes-Benz
609,Maruti Baleno,2018,1,11001,1197,1,1,21.01,5,650000,Maruti
610,Hyundai Grand,2020,1,7626,1197,1,1,20.7,5,710000,Hyundai
611,Maruti Ciaz,2015,1,70000,1373,2,1,20.73,5,550000,Maruti
612,Volkswagen Polo,2014,2,78000,1498,2,1,20.14,5,425000,Volkswagen
613,Ford Figo,2017,1,52232,1196,1,1,18.16,5,465000,Ford
614,Hyundai Creta,2016,1,41000,1591,1,1,13.0,5,970000,Hyundai
615,Mahindra Xuv500,2015,2,138110,2179,1,1,16.0,7,689000,Mahindra
616,Fiat Punto,2010,2,76221,1248,1,1,20.3,5,200000,Fiat
617,Honda Mobilio,2014,2,68000,1498,2,1,24.5,7,575000,Honda
619,Honda Amaze,2014,2,46000,1498,1,1,25.8,5,466000,Honda
620,Skoda Rapid,2012,2,68500,1598,1,1,20.5,5,390000,Skoda
621,Volkswagen Vento,2014,2,64550,1498,1,2,21.21,5,586000,Volkswagen
622,Honda Jazz,2015,1,66000,1199,2,2,17.1,5,495000,Honda
623,BMW 7,2011,2,40000,2993,1,2,16.46,5,1800000,BMW
624,Mercedes-Benz A,2013,2,55000,2143,2,2,20.0,5,1100000,Mercedes-Benz
625,Maruti Vitara,2019,2,42000,1248,1,1,24.3,5,950000,Maruti
626,Hyundai Grand,2014,1,17400,1197,2,2,18.9,5,445000,Hyundai
627,Hyundai I20,2021,1,8000,1197,1,1,21.0,5,1021000,Hyundai
628,Honda Civic,2009,1,56000,1799,2,2,13.9,5,346000,Honda
629,Maruti Celerio,2014,1,48000,998,1,1,23.1,5,395000,Maruti
630,Mg Hector,2021,1,11716,1451,1,1,14.16,5,1791000,Mg
631,Honda City,2019,1,9210,1497,1,1,17.4,5,951000,Honda
632,Audi A4,2015,2,40000,1968,2,2,17.11,5,1625000,Audi
633,Hyundai I20,2015,2,86000,1396,1,1,21.19,5,675000,Hyundai
634,Hyundai Verna,2018,1,60695,1591,1,1,17.0,5,930000,Hyundai
636,Honda City,2018,2,48000,1498,1,1,25.6,5,1150000,Honda
637,Maruti Eeco,2014,3,136457,1196,2,1,20.88,5,400000,Maruti
638,BMW X1,2017,2,100000,1995,1,2,20.68,5,2450000,BMW
639,Honda Brio,2014,1,25000,1198,1,2,16.5,5,450000,Honda
640,Volkswagen Polo,2014,1,80000,1198,2,1,16.47,5,425000,Volkswagen
641,Honda Brio,2014,1,25600,1198,1,2,16.5,5,450000,Honda
642,Maruti Swift,2019,1,50000,1197,1,1,22.0,5,525000,Maruti
643,Hyundai I20,2011,2,47000,1396,1,1,23.0,5,385000,Hyundai
644,Maruti Ciaz,2017,2,100000,1248,1,1,28.09,5,675000,Maruti
645,Hyundai I20,2015,1,74677,1197,1,1,18.6,5,560000,Hyundai
647,BMW 5,2011,2,100000,1995,2,2,18.48,5,1250000,BMW
648,Honda Wr-v,2019,2,10000,1498,1,1,25.5,5,1075000,Honda
649,Maruti Swift,2013,1,39000,1197,2,1,18.6,5,410000,Maruti
650,Toyota Fortuner,2014,2,160000,2982,1,2,12.55,7,1650000,Toyota
651,Maruti Alto,2008,1,92000,796,1,1,19.7,5,110000,Maruti
653,Hyundai Venue,2021,2,6185,1493,1,1,23.7,5,1185000,Hyundai
654,Maruti Ciaz,2017,2,97000,1248,2,1,28.09,5,735000,Maruti
655,Volkswagen Polo,2011,1,54000,1198,1,1,16.47,5,345000,Volkswagen
656,Chevrolet Aveo,2010,1,61976,1399,3,1,14.49,5,200000,Chevrolet
657,Tata Nano,2011,1,8500,624,1,1,26.0,4,95000,Tata
658,Mercedes-Benz M-class,2016,2,61000,2987,2,2,11.74,5,3100000,Mercedes-Benz
659,Audi Q3,2014,2,72000,1968,2,2,15.73,5,1500000,Audi
660,Maruti Alto,2019,1,20000,796,1,1,24.7,5,315000,Maruti
661,Land Rover,2012,2,100000,2179,2,2,12.7,5,2000000,Land
663,Hyundai I20,2015,1,68700,1197,2,1,18.6,5,475000,Hyundai
664,Skoda Superb,2015,2,75000,1968,1,2,17.2,5,1350000,Skoda
665,Hyundai Creta,2018,2,78842,1582,1,2,17.01,5,1390000,Hyundai
666,Maruti Alto,2011,1,65785,998,3,1,20.92,5,1800000,Maruti
667,Mahindra Bolero,2008,2,110000,2523,2,1,13.6,7,2600000,Mahindra
668,Skoda Rapid,2021,1,7675,999,1,1,18.97,5,1050000,Skoda
669,Skoda Superb,2015,2,67000,1968,1,2,17.2,5,1200000,Skoda
670,Maruti Swift,2015,1,64592,1197,1,1,21.21,5,475000,Maruti
671,Volkswagen Vento,2011,1,66000,1598,1,1,15.04,5,370000,Volkswagen
672,Tata Nano,2011,1,43000,624,1,1,26.0,4,95000,Tata
674,Nissan Micra,2015,1,43000,1198,1,1,18.44,5,335000,Nissan
675,Hyundai Santro,2019,3,25000,1086,1,1,30.48,5,610000,Hyundai
676,Maruti Vitara,2018,2,58000,1248,2,2,24.3,5,921000,Maruti
677,BMW 5,2015,2,85000,1995,1,2,17.09,5,1900000,BMW
678,Hyundai Grand,2016,1,29000,1197,1,1,18.9,5,525000,Hyundai
679,Maruti Swift,2012,2,90000,1248,1,1,22.9,5,425000,Maruti
680,Maruti Wagon,2014,3,93000,998,1,1,32.52,5,400000,Maruti
681,Maruti Alto,2009,1,66500,796,1,1,19.7,5,130000,Maruti
682,Maruti Alto,2014,1,80000,796,1,1,22.74,5,2300000,Maruti
683,Honda Amaze,2018,2,17795,1498,1,2,23.8,5,940000,Honda
684,Toyota Glanza,2020,1,22000,1197,1,1,21.01,5,715000,Toyota
685,Volkswagen Polo,2017,2,80000,1498,1,1,20.14,5,625000,Volkswagen
686,Honda Wr-v,2019,1,42938,1199,1,1,17.5,5,725000,Honda
687,Honda City,2015,1,57000,1497,1,1,17.4,5,710000,Honda
688,BMW 7,2013,2,92000,2993,1,2,16.46,5,2500000,BMW
689,Hyundai Grand,2018,1,86000,1197,1,1,18.9,5,650000,Hyundai
690,Hyundai Grand,2015,1,21000,1197,1,1,18.9,5,495000,Hyundai
691,Hyundai I20,2013,1,61000,1197,1,1,18.5,5,410000,Hyundai
693,Mahindra Xuv500,2019,2,11000,2179,1,2,15.1,7,1900000,Mahindra
694,Fiat Grande,2013,2,78000,1248,1,1,20.3,5,285000,Fiat
695,Hyundai I20,2012,1,49735,1197,1,1,17.0,5,495000,Hyundai
696,Toyota Innova,2015,2,110000,2494,1,1,12.99,7,1075000,Toyota
697,Honda Jazz,2016,1,50562,1199,1,1,18.7,5,599000,Honda
699,Mercedes-Benz B,2014,2,90750,2143,2,2,14.8,5,1212000,Mercedes-Benz
704,Mercedes-Benz Gla,2020,2,50120,2143,1,2,17.9,5,2727000,Mercedes-Benz
705,Audi Q3,2017,2,70000,1968,2,2,15.17,5,2200000,Audi
707,Tata Altroz,2020,1,11000,1199,2,1,19.05,5,600000,Tata
708,Renault Kwid,2017,1,11000,999,1,1,23.01,5,360000,Renault
709,Maruti Wagon,2018,1,16409,998,2,1,21.79,5,425000,Maruti
710,Skoda New,2012,1,83110,1798,1,1,13.4,5,380000,Skoda
711,Maruti Wagon,2016,3,106678,998,1,1,33.54,5,399000,Maruti
712,BMW 3,2015,2,74574,1995,2,2,19.59,5,2200000,BMW
713,Maruti Vitara,2018,2,58000,1248,1,2,24.3,5,975000,Maruti
714,Maruti Swift,2016,1,14500,1197,1,1,22.0,5,585000,Maruti
715,Hyundai Grand,2017,1,8200,1197,1,2,18.9,5,625000,Hyundai
716,Maruti Wagon,2016,1,24400,998,1,2,20.51,5,415000,Maruti
717,Toyota Innova,2017,2,51000,2393,1,1,13.68,7,1585000,Toyota
719,Audi Q3,2017,2,36300,1968,2,1,17.32,5,2390000,Audi
720,Maruti Sx4,2012,2,164488,1248,1,1,21.79,5,375000,Maruti
721,Hyundai Creta,2017,1,34008,1591,1,1,13.0,5,1030000,Hyundai
722,Maruti Ciaz,2020,1,15000,1373,1,2,19.12,5,1150000,Maruti
723,Hyundai I20,2012,2,102593,1396,2,1,21.9,5,345000,Hyundai
725,Toyota Innova,2014,2,200000,2494,1,1,12.99,8,850000,Toyota
726,Skoda Superb,2012,2,119000,1968,2,2,17.2,5,700000,Skoda
727,Honda Accord,2010,1,100000,2354,2,2,10.2,5,450000,Honda
728,Skoda Rapid,2012,1,66531,1598,2,1,15.0,5,380000,Skoda
729,Hyundai Creta,2018,2,63010,1582,1,2,17.01,5,1410000,Hyundai
730,Volkswagen Vento,2011,2,86000,1598,1,1,20.54,5,340000,Volkswagen
731,Maruti Baleno,2015,1,40000,1197,1,1,21.4,5,525000,Maruti
732,Hyundai I20,2017,1,28000,1197,1,1,17.19,5,630000,Hyundai
733,Jeep Compass,2018,2,77000,1956,1,1,17.1,5,1550000,Jeep
735,BMW X5,2016,2,90000,2993,1,2,15.97,5,425000,BMW
736,Tata Sumo,2009,2,120000,2179,3,1,14.5,8,2200000,Tata
737,Maruti Alto,2010,1,24161,796,1,1,19.7,5,160000,Maruti
738,Hyundai Creta,2018,1,1331000,1591,1,1,15.8,5,1331000,Hyundai
739,Mercedes-Benz B,2014,2,60000,2143,2,2,14.8,5,1425000,Mercedes-Benz
740,Mercedes-Benz E-class,2014,2,78000,2987,1,2,13.0,5,1875000,Mercedes-Benz
741,Honda Amaze,2014,1,55640,1198,1,1,18.0,5,521000,Honda
742,Hyundai I20,2017,1,33834,1197,1,1,18.6,5,741000,Hyundai
743,Maruti Vitara,2020,1,27227,1462,1,1,17.03,5,1041000,Maruti
744,Nissan Micra,2011,1,81000,1198,1,1,18.06,5,265000,Nissan
745,Mercedes-Benz B,2013,1,27891,1595,2,2,11.9,5,895000,Mercedes-Benz
746,Ford Figo,2016,1,31646,1196,1,1,18.16,5,420000,Ford
